target,ids,user,text
0,2249766983,scribblegurl,"@yohanik yes, i'm clueless too.   who is bal thackeray? (ducking shoes)"
0,2234174835,Thomas514,"Friday's comic is on the way, working on it now. Sorry for the non-midnight update "
0,1556375462,MariexMarie,i feel sick again; urgh 
0,1753252008,1st_Time_Caller,"OK the end was sweet, just predictable  Night Peeps"
0,1681130884,copperlegend,"Feeling awful.  Saw a snapping turtle, turned around to try to save it and someone already hit it "
1,1564073391,englishtom,@jamiemarkwhite nice one mate  we'll have to meet up next time you are down this way!
1,1986742978,llShesADoLLll,Good night tweets long 24 hrs with my babe. Literally. Love is him and me.  work tomorrow.. My body aches 
0,1996427808,davidi4,@ctrleverything damn you! Now I'm missing Thai Chili lunch time soup 
1,1972918357,JessMcFlyxxx,@laura_24 lol your lucky  aw cool i havent played that in ages lol probably last p.e lesson last year was the last time aha xxx
0,1978118322,montelimart63,@cooljazzi1994 ...this is why you need your own laptop !!!  i can't help it!!  sorry... 
1,2192020935,kate_elliot18,going for breakfast with kendra 
0,1694304500,daniekah,is at dancing waiting to start. Thou can't stop thinking about all the uni work I have left to do 
1,1686426661,lelu46,"@DerrenLitten For a second i thought you were going to say time for work, Food was the better option! "
1,1972211344,srose2go,@novemberlight wise a**  sounds yummy but I would pass on the olives
1,1676160319,lindsay1990,Cousins wedding tomorrow  too bad the weather SUCKSSSSSS lol
0,2231111232,BeachMomof2,@Owl311  Link doesn't work  
0,2286979442,the_real_MMK,Jon &amp; Kate filed for divorce.  ugh that blows i love their family. but SLOTAT is on
1,2192793059,Osiris292,"@Agent_M i've heard from @leegolas that first impression are VERY GOOD for GB on Blu-ray, its already out for preorders in the UK "
0,2243510145,tgxoxo,"@Klerki aww thats soo mean and sad!  you're soo nice tho!! whoever she was, was damn right stupid lol"
1,1980912491,LunaJune,@ricklondon I love your cartoons 
0,2326521895,NetanyaCohen,We found a dead bunny in the backyard this morning   Rip little one .
1,1882028808,mads_x3,http://twitpic.com/5osyz - me and matthew 
0,2174416224,neyda_88,Wow had a great weekend! I'm sooooooo tired now!! Time to go nite nite 
1,2056261627,Ellypoo,@laraduckytay MSN. d k if shez real but  hows aashrit? you havent told me lately.
1,2069026741,rjpesigan,oh sunday napps 
1,1563699469,xllbabycllx,Just hung up  time to sleep now? Well... a little later won't hurt.
0,2061765054,jimbo321,@justjessica aww that sucks 
0,2044116193,JudyObscure,"@Fanny_Ingabout Oh no, sorry to hear that  x"
0,1692850759,minervatran,OMFG I keep biting my cheek or scratching my gums. My mouth is so messed up and it hurts to eat 
1,1956109692,moth,"@emilgh we still have a desk for you anytime. and apparently, today, a Camaro. "
0,2072241738,jessicacandra,@shirley_puspita aduh really bad day. Nanti kita ceting2 ya kalo miss uda pulang hehe. Kesel nih miss 
1,2057819217,lillygrace,spending the day with brie  http://myloc.me/2PBO
0,2324970938,triblogcarol,"@goSonja ...oops, that was supposed to be a sad face "
1,1832768850,carmence,@kwxfabio lol. it's okay. we have til tuesday. 
0,2284822274,Silence0fDead,Not Read Im Karus 
1,2015450199,Esticadinha,trying to work this thing out 
1,2067336545,jnelski,raining sooo hard right now 
0,1469357035,cartoonmoney,version near where I live. 
0,2321886630,LikeToChill14,Im sad 1 tear ago today the dog i got for my first b-day died... 
0,1977958051,MaryFerch,Freaked out of there being a giant mutant spider hiding in the rocks at radioactive hill. Spiders+radioactivity= genetic alterations 
0,1982068609,singerstar95,My my is making me go lol  im sad Morgan&amp;JudyBFFS
0,2175257339,karinajusuf,Booorrreeedd down here 
0,1685394930,myfizzypop,8.11am and birthday is already epic fail 
0,2235637072,erinnahhh,the thunderstorm outside reminds me of _ _ _ _ _ _  i miss those days...
0,2057955691,shinkouchou,"I woke up with a sore throat and weird feeling sinuses. Normally it goes away, but it's still lingering. Ugh. "
1,2063243664,PatrickAnna,Anna is trying to straighten up the Leaning Tower of Pisa...  http://snipr.com/jedwo
1,1962783814,J4Yx2,"Wait i am in the clear they told someone else to transmitt the drug orders and THEY didnt, super lucky!  Hehe Yes! Work needs to be over"
0,1693366686,Roses_Are_Red,"@VForIvan aww, I hope you can get that dental work done soon, that's gotta suck!! "
1,1563699714,iamsampiz,I missed the review classes today! haha.. and that's super fine with me 
1,2015952438,toriilovesmcfly,@tommcfly well they all could be like part of the galaxy defenders crew 
0,1556360326,AngelSweety,"im very tired, heading to the bed now. alone... "
1,2001142105,xtineee,@KnightGrl lol thats the same pic i just posted! ally and i were n the same group 
0,1835540558,chaosteil,"http://twitpic.com/5f9tb - Oh noes, ShipIt has failed me for the first time! "
1,2065994787,juicyincouture,So I've decided for my bday to treat myself to a new pair of sunglasses and handbag 
0,1967193531,DesNtea,It's misty here in So Cal Coastline... I could use a hot cup of tea --- no caffeine for me lately is so sad!   I am out of plain Rooibos!
1,1962375087,danxcore,I love bike rides that end at ritas 
1,1881796208,jesswags,Must go and write my chinese oral... just don't have the motivation right now 
1,2068238497,justPeanutty,@dougiemcfly I agree with @NYCStyleGal.  North America pwns.  
1,1989934134,Emmzpink,sunny day yet again 
1,1964546635,kalebnation,FUN TIMES AT #BEA09 !!! I met Neil Gaiman + more tonight. Was just interviewed by Borders Media! It will be up soon hopefully 
1,1966520738,hergeek,@inventrix Oh!  Then it's working perfectly!  
0,2000974098,ohsnapzombies,I miss my soldier tonight  I cant wait for him to be home
0,1978984418,BroLindsay,@melbrehl here there nowhere you know. my web is all out of wack  so i am phoning this in ):
0,2237041575,patba81,@supermom_2 That show is so much fun you have to go Cathy!  He was really cool!  No Daughtry sightings!! 
0,2234644872,tonyadam,"@chiropractic it does, doesn't it, i totally want to go again, but not sure I can "
1,1835989879,DEIRYLLEEE,Don't you just love Mondays? I do 
0,1686732294,rebascool,"im hungry, but idk what to eat "
0,1975761032,KiraPut,"@jessickak haha k i will when i get home, i left my phone in my room...  woops."
0,1981399165,dynamics,Looks like I missed her  i'll have to catch her at the finish. This means she keeping her 4.5hr pace!
1,1990565546,PYNTK,@BlackTennisPros There are many surprises this year at the French Open. Some are pretty shocking. 
1,1835155683,keellsiii,@thedanyoung i'm sorry for bad dreams. :/ sleep welll tonight. 
0,1677369250,PapiChulaa,Jackie jus gave alll the change I founnnnd on the sidewalkk to the bum! Hahha.. 
1,1985874686,aGGili,i'm switchin to mmy tv. good night 
1,1753346947,mile3177,first time in weeks to see the clear blue sky 
0,2013012201,PattyGago,hate hotel rooms! 
1,1932889050,kevmer,@lia_joyce i commented something on your album post. please comment back because i'm really confused. thank you 
1,1983032446,JerushaV,Who else loves/loved the cartoon 'Arthur'? I mean I still watch it! 
1,1678944710,Samantha720,"@KhloeKardashian I second that.  The only thing is you accomplish more, but I would still rather sleep in. "
1,1962354631,HeatherPark,@55SecretStreet yay!!    i heart you.  Everyone's loving this Naked Honey collection...
0,1825344464,melindhh,@markhoppus what's wrong with ur twitterberry? mine loads too slow  hate it...
1,1999371691,hillarygayle,"@TeeshTeesh It's Dave Matthews Band.  There's a live concert streaming, so all the fans are on Twitter. #DMB"
1,2006670877,barbershopboy,@xclomipraminex hey I like your hair thx for the add 
1,1825825804,Supercoolmary,....sleepy sunday! but music makes it better! 
0,1932622533,LipGloss712,my sister or brother didn't call me today to see how i was doing after my surgery. 
0,2261510886,joanna_meLabs,no one is following me  *sad*
1,1824620793,SuzannaFrance,http://www.adgateworld.com/?ref=suzanna   doing her daily surfing to earn cookie money 
0,2219003150,PetePhelon,"The Tribe score 4 runs in the bottom of the 9th to tie the game, but then lose by 1 run in the 11th &amp; get swept by the Brewers. "
0,2181074035,erikbarker,@alexiskn yeah I just found out.  Why a father would actually kill is children is beyond me 
1,2001780682,Chrisintheshell,@gerardbutlernet Hey guys! Do ya know if theres any chance that GB is coming for a Premiere to austria? 
1,2183896034,samb2004,has had a pretty productive day. gonna make some chicken fried steak for dinner!! @lo1325 should come join me for dinner &amp; beer 
0,1691050839,thehut,by far THE saddest song ever  http://tinyurl.com/dhzklu
0,1553239659,NINtrentreznor,@One_Mean_Spider I know what ya mean 
0,2215401412,asaaax,twitter won't let me make my profile picture a new one  dang!
0,2203466463,MichaelVanden,Disappointed over the scrapping of the Space Shuttle launch 
0,1983495895,louellamarie15,"@sarahcotter i reallly wanna go back  its agesss till the next one, unless we get a pub invite lolz"
0,2221015382,I_LOVE_TilaT,@officialTila I LOVE your new profile pic! When I saw that pic on your blog I wanted it for my screen saver on my phone! Didn't work 
0,2061021473,xoKARLA,MY COMPUTER WORKS!!..but all of my files and everything is gone 
0,1977768627,natalieannem,yum I really want Oporto now 
1,1976839241,cargovro0m,Sushi for dinner and oatmeal shakes for dessert! 
1,1957582808,ala1ne,@belle_lulu well good morning... and most definately happy Friday 
0,2226713329,kmeelah,"That sucks  Didn't notice this. Target is so cool in many other ways... Some people should write to them, and... re: http://ff.im/48MVO"
0,1687114377,kyoisorange,@mayawesome thats not a good thing yano. I WANT MANCHESTER TO BE THERE. 
1,1825045474,mike868y,Woke up to a txt from my boss saying were not working in the rain  back to bed for me.
0,2016399404,suzytobias,"@james_hannaford ah well the VIP thing is beforehand, food n drinks etc, inside the venue thr isnt really a VIP area sadly  no posh loos!!"
1,1695583560,Erinmack,@safegeek so technically....i havent really gotten out of bed. so i think you're right and i'm gonna stay here! 
0,2182024017,melaniebull,All my friends are getting wittle kittens and I want one sooo bad but they make my eyes so itchy 
1,2060599096,OfficialAmandaM,Gettin ice cream from mr.softy!!! 
1,2068313263,skaterchick02,Just got back from KHOLS or however you spell it. Got a prettyy outfit 4 skools spring concert 
0,1980606322,romulusglorio,I miss Lost.  Oh I know what you'll say. &quot;Come on man you've been watching it too much.&quot; I need to know what happens next!
0,2186890924,MommysAngel,Walks with my Grandma are peaceful moments à¥? I'm gonna miss her...She is leaving to go back to India tomorrow 
0,1975118578,FoxVegas,@PaulineK How fantastic for you both! Are you loving Paris? Any trips to Chartres yet? Friends leave Sunday for 3 weeks in Paris  Sad.
1,2188358991,WTFJAY,@tweenkle77  Hello hello  How are you tonight? =D
1,1989072904,nessab04,@kherrylobrien lol. i guess... 
0,1999835916,rileyo,"@dragontatt I like it too, but my stomach *hates* it raw. "
0,2071385321,msiebers,@Clarisajo  chances are that I will be chasing little will around his house tomorrow and running up and down stairs. 
0,2227592516,jaylily00,Hi guys how's everyone me I've not been feeling too great took today off work must be getting a summer cold 
0,2224907487,KeepingUpWKim,@erindeal Ill be leaving when you are arriving  Hope you have fun! Enjoy the beach and VA! Im sure everyone is excited to see you.
1,1999765946,HeyCameron,@daisyvega That was SOOOO Yesterday  lol
1,2011655151,xtribx,goin to see chito! for a little bit! 
0,2295946746,fcknbarbee,I left my headphones at home  I'm abt to run and go get them lmao
1,2017878337,nadiachen,surprisingly sunny day in san francisco! 
1,1981917625,littledags,Bouncing on the trampoline   http://twitpic.com/6cc6j
0,2299585957,Ilya_Feldman,Fucking pouring 
0,2001249506,ericadiaz,Just ate Wendy's ...didn't pay for any of my drinks tonight- bc the owner did... Now I have a headache 
1,1880738207,Milseyworks,i sooo love ramiele's new song. &quot;KAYA&quot;  she knows how to speak ilocano FLUENTLY. that's incredible! i only know &quot;anu nagan mo&quot;. haha. )
0,2064995892,Nessa_1982,"@carrieaway nope  it hasnt. I tried posting it many times..but, oh well. Maybe it doesnt like me..hahha. JK"
1,1686729911,Andjelija,Kings of Leon - Revelry...awesome song  ? http://blip.fm/~5h8zu
0,2326765472,ronaldojamie,Nothing to do but watch tennis! Hate warm days 
0,2175895330,gaylelouise73,"@nanillac I actually bought it over the long weekend, read it in 2 days. Note well the copy that turned up is NOT the one I reserved "
0,1960264884,Ktbkr,@kevholditch It's NOT good.  1 of our directors said we could go home and the other said back to work  boo! It was good while it lasted.
1,2068762697,confusedkate,"mmm, maybe time for a nap? lovin lazy days "
1,1970563796,lowster,@wossy - good idea 'can you lick it' game 
1,1792866904,thongar,@orangewastaken HAHA facebook games=gay.  You should play stuff like PACMAN!
1,1967923415,vactress,@RachelFerrucci  Cool DM on way. 
1,2067566299,coco_bubble,watching telly 
0,2207213811,hannasole,I would want to be with you 
0,1695731944,ArumAdhaningrum,Not feeling very well   
1,2053353370,PickwickLemon,Just watched a vid about twitter on YouTube.Something about twitter whore lisa nova. Made me laugh a lot  I do hope she's being sarcastic!
0,1563856638,monniccaaa,"This weekend is over  BUT HEY!! 4-Day Week, 3-Day weekend  Yesss!"
1,1932860033,mystatus_update,"Before Chaubran had dreamt this dream Nina, Richard already had dreamt it ï¿½  ï¿½"
0,1983480454,princessa_the1,@sankofa1327 I want a kitty!!! And a puppy!!!! My parents won't let me though cause they say I won't clean up after it... 
1,1977195632,Sbaby82,"@bradyjohnson Since the Bulls are out, any team except the Lakers is ok with me "
1,1979592510,MrToddie,Passed theory test...  Yuss!
0,2068393272,CayliContini,@rosetho   I was beyond the point of exhaustion magg!
0,1557122512,tiniwinski,can't find a good font to fit the domain name.  http://plurk.com/p/oyk5h
1,1955926955,Djalfy,ahaha well thanx for the follow  @DJRoy1 ? http://blip.fm/~78ima
0,1980254759,yeahred,feels sad tonight. SOMEONE STOLE MY PHONE!  http://plurk.com/p/xekj9
0,2014422987,irishmoster,Ughh. I have a lot of works to do for our varsity club thingy. Early school works. I hate it. 
1,1468161103,The_Librarian2,for those who are puzzled by umtweeti wam 
